ID,Order Date,Row ID,Order ID,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
125,1/27/2020,7222,US-2017-104437,Standard Class,TG-21310,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0,35.8644
126,1/28/2020,1415,CA-2017-115994,Second Class,BT-11305,Home Office,United States,Costa Mesa,California,92627,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.97,3,0,26.3967
127,1/28/2020,1416,CA-2017-115994,Second Class,BT-11305,Home Office,United States,Costa Mesa,California,92627,West,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0,12.8316
128,1/28/2020,4784,US-2017-147984,Standard Class,GB-14575,Consumer,United States,Wichita,Kansas,67212,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,279.9,5,0,137.151
129,1/28/2020,6778,US-2017-166037,Standard Class,CL-12700,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,449.91,9,0,157.4685
130,1/29/2020,3886,US-2017-127341,Standard Class,CK-12595,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",12.128,4,0.8,-20.6176
131,1/29/2020,5030,CA-2017-139304,Standard Class,VG-21790,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001216,Office Supplies,Art,Newell 339,8.34,3,0,2.1684
132,1/29/2020,5031,CA-2017-139304,Standard Class,VG-21790,Consumer,United States,San Francisco,California,94109,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,1,0,2.2282
133,1/29/2020,5032,CA-2017-139304,Standard Class,VG-21790,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704
134,1/29/2020,7028,CA-2017-131653,Standard Class,RD-19585,Consumer,United States,New York City,New York,10011,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0,2.4012
135,1/29/2020,8590,CA-2017-145338,First Class,BD-11770,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.768,2,0.2,0.4768
136,1/29/2020,9915,CA-2017-160927,Second Class,TM-21010,Consumer,United States,Marion,Iowa,52302,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,12.96,2,0,6.2208
137,1/29/2020,9916,CA-2017-160927,Second Class,TM-21010,Consumer,United States,Marion,Iowa,52302,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,94.85,5,0,45.528
138,1/29/2020,9917,CA-2017-160927,Second Class,TM-21010,Consumer,United States,Marion,Iowa,52302,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",13.48,1,0,3.5048
139,1/29/2020,9918,CA-2017-160927,Second Class,TM-21010,Consumer,United States,Marion,Iowa,52302,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0,4.6221
140,1/30/2020,771,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,18.28,2,0,9.14
141,1/30/2020,772,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,207,3,0,51.75
142,1/30/2020,773,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,32.35,5,0,16.175
143,1/30/2020,774,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,1,0,3.4695
144,1/30/2020,775,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3,2,0,10.881
145,1/30/2020,776,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58,7,0,14.5236
146,1/30/2020,2922,CA-2017-164329,Same Day,MM-17920,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0,6.465
147,1/30/2020,4144,CA-2017-112725,Standard Class,EH-14125,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",12.74,7,0,5.733
148,1/30/2020,4145,CA-2017-112725,Standard Class,EH-14125,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,8.82,3,0,2.3814
149,1/30/2020,4146,CA-2017-112725,Standard Class,EH-14125,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,120.784,1,0.2,-13.5882
150,1/30/2020,5485,CA-2017-148999,Standard Class,EB-13870,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4,0.2,-68.1096
151,1/30/2020,8268,CA-2017-121790,Standard Class,LP-17095,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,69.375,1,0.5,-47.175
152,1/30/2020,8269,CA-2017-121790,Standard Class,LP-17095,Consumer,United States,Aurora,Illinois,60505,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4,0.2,2.772
153,1/30/2020,8270,CA-2017-121790,Standard Class,LP-17095,Consumer,United States,Aurora,Illinois,60505,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2003.168,4,0.2,250.396
154,1/30/2020,8271,CA-2017-121790,Standard Class,LP-17095,Consumer,United States,Aurora,Illinois,60505,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",9.344,2,0.2,3.1536
155,1/30/2020,8366,CA-2017-157273,First Class,SZ-20035,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.768,4,0.2,60.4768
156,2/2/2020,131,US-2017-164147,First Class,DW-13585,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994
157,2/2/2020,132,US-2017-164147,First Class,DW-13585,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364
158,2/2/2020,133,US-2017-164147,First Class,DW-13585,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732
159,2/2/2020,5145,CA-2017-161333,Standard Class,JL-15835,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,2,0,29.3284
160,2/2/2020,5146,CA-2017-161333,Standard Class,JL-15835,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,4,0,38.9312
161,2/2/2020,5147,CA-2017-161333,Standard Class,JL-15835,Consumer,United States,Los Angeles,California,90045,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,46.8,4,0,16.38
162,2/2/2020,8747,CA-2017-128076,Standard Class,BO-11350,Corporate,United States,San Diego,California,92105,West,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,2,0,12.6348
163,2/2/2020,8748,CA-2017-128076,Standard Class,BO-11350,Corporate,United States,San Diego,California,92105,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,2,0.2,10.062
164,2/2/2020,8749,CA-2017-128076,Standard Class,BO-11350,Corporate,United States,San Diego,California,92105,West,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.984,2,0.2,38.9974
165,2/3/2020,1321,CA-2017-167703,Standard Class,MC-17575,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.229,3,0.7,-4.1832
166,2/3/2020,1322,CA-2017-167703,Standard Class,MC-17575,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",285.552,2,0.2,35.694
167,2/3/2020,4755,CA-2017-126354,Standard Class,SC-20380,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,2,0.7,-2.588
168,2/3/2020,4756,CA-2017-126354,Standard Class,SC-20380,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,3,0.2,40.3536
169,2/3/2020,7445,CA-2017-127474,Second Class,RD-19810,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,5.184,1,0.2,1.8144
170,2/3/2020,7446,CA-2017-127474,Second Class,RD-19810,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.584,2,0.2,23.7742
171,2/3/2020,7447,CA-2017-127474,Second Class,RD-19810,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2,1,0.6,-26.085
172,2/3/2020,7448,CA-2017-127474,Second Class,RD-19810,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5,0.2,146.79
173,2/4/2020,7065,CA-2017-169474,Standard Class,JF-15355,Consumer,United States,Rochester,New York,14609,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0,8.4942
174,2/5/2020,6567,CA-2017-131282,Second Class,CB-12025,Consumer,United States,Waco,Texas,76706,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,243.992,4,0.8,-426.986
175,2/5/2020,6568,CA-2017-131282,Second Class,CB-12025,Consumer,United States,Waco,Texas,76706,Central,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,7.12,5,0.2,0.712
176,2/5/2020,6839,CA-2017-107517,Standard Class,FC-14335,Corporate,United States,Torrance,California,90503,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,0,459.396
177,2/5/2020,6840,CA-2017-107517,Standard Class,FC-14335,Corporate,United States,Torrance,California,90503,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,371.2,5,0.2,41.76
178,2/6/2020,2263,CA-2017-122994,First Class,MV-17485,Consumer,United States,Arlington,Virginia,22204,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",359.97,3,0,79.1934
179,2/6/2020,5973,CA-2017-115105,Standard Class,BD-11770,Consumer,United States,New York City,New York,10024,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.784,1,0.2,30.098
180,2/6/2020,7026,US-2017-101840,Standard Class,SP-20545,Corporate,United States,New York City,New York,10024,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,227.46,6,0,65.9634
181,2/6/2020,7027,US-2017-101840,Standard Class,SP-20545,Corporate,United States,New York City,New York,10024,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",46.24,4,0.2,15.606
182,2/6/2020,7355,CA-2017-154102,Standard Class,SN-20560,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,29.9,5,0,13.455
183,2/9/2020,3085,CA-2017-118773,Standard Class,TP-21415,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,252.784,4,0.8,-417.0936
184,2/9/2020,3086,CA-2017-118773,Standard Class,TP-21415,Consumer,United States,Houston,Texas,77070,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,127.984,2,0.2,15.998
185,2/9/2020,3087,CA-2017-118773,Standard Class,TP-21415,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,3.984,2,0.6,-2.6892
186,2/9/2020,3088,CA-2017-118773,Standard Class,TP-21415,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,12.992,2,0.8,-32.48
187,2/9/2020,5961,CA-2017-150602,Second Class,ML-17395,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0,6.5472
188,2/9/2020,7246,CA-2017-145807,Standard Class,SB-20170,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0,17.745
189,2/10/2020,1535,CA-2017-124086,Standard Class,MP-18175,Home Office,United States,Laguna Niguel,California,92677,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2,0.15,16.7986
190,2/10/2020,2368,CA-2017-123659,First Class,MN-17935,Consumer,United States,Clinton,Maryland,20735,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),23.12,4,0,11.3288
191,2/11/2020,1520,CA-2017-116204,Second Class,VW-21775,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.336,7,0.2,7.7343
192,2/11/2020,3146,CA-2017-131828,Second Class,CS-11845,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",963.136,4,0.2,108.3528
193,2/11/2020,3147,CA-2017-131828,Second Class,CS-11845,Corporate,United States,Seattle,Washington,98105,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,0.2,7.7679
194,2/11/2020,8483,US-2017-118535,Standard Class,DJ-13510,Corporate,United States,New York City,New York,10024,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,0,9.936
195,2/11/2020,9239,CA-2017-138156,First Class,MM-17260,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2,0.2,-3.6892
196,2/13/2020,2730,CA-2017-104801,Standard Class,FH-14350,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0,1.7901
197,2/13/2020,2731,CA-2017-104801,Standard Class,FH-14350,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96,4,0,343.9828
198,2/13/2020,2732,CA-2017-104801,Standard Class,FH-14350,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,1,0,21.506
199,2/13/2020,5598,CA-2017-151176,Standard Class,SV-20785,Consumer,United States,Baltimore,Maryland,21215,East,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,25.02,3,0,6.5052
200,2/13/2020,5599,CA-2017-151176,Standard Class,SV-20785,Consumer,United States,Baltimore,Maryland,21215,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71,3,0,2.7846
201,2/13/2020,7119,CA-2017-104906,Standard Class,JP-15460,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,17.94,3,0,8.7906
202,2/13/2020,9633,CA-2017-154809,Standard Class,MH-17455,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",90.64,8,0,38.9752
203,2/16/2020,3780,CA-2017-118521,Standard Class,LF-17185,Consumer,United States,New York City,New York,10035,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2,0,18.2112
204,2/16/2020,6313,CA-2017-120019,Standard Class,NG-18355,Corporate,United States,Fairfield,Connecticut,6824,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51,3,0,81.1314
205,2/16/2020,6314,CA-2017-120019,Standard Class,NG-18355,Corporate,United States,Fairfield,Connecticut,6824,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99,1,0,7.3451
206,2/16/2020,8673,CA-2017-163265,Standard Class,JS-16030,Consumer,United States,Decatur,Illinois,62521,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",18.368,2,0.2,6.1992
207,2/16/2020,8674,CA-2017-163265,Standard Class,JS-16030,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794
208,2/16/2020,8675,CA-2017-163265,Standard Class,JS-16030,Consumer,United States,Decatur,Illinois,62521,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",50.352,3,0.2,-8.1822
209,2/16/2020,8676,CA-2017-163265,Standard Class,JS-16030,Consumer,United States,Decatur,Illinois,62521,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,28.032,6,0.2,3.504
210,2/16/2020,8677,CA-2017-163265,Standard Class,JS-16030,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",7.692,1,0.6,-3.6537
211,2/17/2020,3860,CA-2017-154039,Standard Class,JK-16120,Home Office,United States,Chicago,Illinois,60653,Central,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,3,0.5,-269.3376
212,2/17/2020,3861,CA-2017-154039,Standard Class,JK-16120,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10002789,Technology,Phones,LG Exalt,124.792,1,0.2,10.9193
213,2/17/2020,4362,US-2017-163195,Second Class,LL-16840,Consumer,United States,Lafayette,Louisiana,70506,South,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,0,8.4564
214,2/17/2020,4653,CA-2017-132647,Standard Class,GH-14410,Home Office,United States,Perth Amboy,New Jersey,8861,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624
